Time,Time Reference,fc1HighImuValuesAccelX.value,fc1HighImuValuesAccelY.distinct,fc1HighImuValuesAccelZ.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct
1.76514E+12,47.025,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.046,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.066,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.115,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.119,undefined,0.686712265,-0.951812387,-0.20984,0.688080013,-0.838384032
1.76514E+12,47.138,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.169,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.202,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.219,undefined,0.573375702,-0.951812387,-0.400160015,0.516304016,-0.796416044
1.76514E+12,47.237,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.27,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.302,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.319,undefined,0.516707301,-0.90296042,-0.416752011,0.481168002,-0.810079992
1.76514E+12,47.346,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.366,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.396,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.419,undefined,0.46003902,-0.707552552,-0.466528028,0.591455996,-0.702720046
1.76514E+12,47.43,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.462,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.496,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.519,undefined,0.46003902,-1.049516439,-0.353312016,0.580720007,-0.802272022
1.76514E+12,47.531,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.563,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.597,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.619,undefined,0.630043983,-1.000664353,-0.378688008,0.662703991,-0.840336025
1.76514E+12,47.63,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.662,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.697,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.719,undefined,0.970053673,-0.90296042,-0.276208013,0.66563201,-0.735903978
1.76514E+12,47.73,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.762,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.795,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.818,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.819,undefined,0.743380547,-0.951812387,-0.362096012,0.744687974,-0.799344003
1.76514E+12,47.838,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.868,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.899,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.919,undefined,0.516707301,-0.90296042,-0.346480012,0.637328029,-0.877424002
1.76514E+12,47.937,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.97,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.999,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.019,undefined,0.46003902,-1.586888075,-0.384544015,0.505567968,-0.691007972
1.76514E+12,48.033,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.072,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.106,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.119,undefined,0.573375702,-1.391480207,-0.294752002,0.532895982,-0.909632027
1.76514E+12,48.139,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.174,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.207,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.219,undefined,0.46003902,-0.90296042,-0.278160006,0.551440001,-0.802272022
1.76514E+12,48.238,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.292,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.313,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.319,undefined,0.346702456,-0.951812387,-0.132736012,0.391376019,-1.032608032
1.76514E+12,48.333,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.353,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.396,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.416,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.419,undefined,0.233365893,-1.147220373,-0.290847987,0.456768006,-0.985760033
1.76514E+12,48.467,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.487,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.518,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.519,undefined,0.063360989,-0.951812387,-0.31329599,0.300608009,-1.037487984
1.76514E+12,48.549,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.583,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.617,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.619,undefined,0.573375702,-0.951812387,-0.587552011,0.727119982,-0.885231972
1.76514E+12,48.65,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.683,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.717,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.719,undefined,1.140058637,-1.000664353,-0.496784002,1.010160089,-0.912559986
1.76514E+12,48.749,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.783,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.819,undefined,0.970053673,0.074079156,-0.327935994,0.877424002,-0.016592002
1.76514E+12,48.833,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.853,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.885,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.917,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.919,undefined,0.743380547,0.464894891,-0.182512015,0.82862401,0.698816001
1.76514E+12,48.95,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,48.985,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.018,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.019,undefined,0.743380547,0.611450791,-0.272304028,0.858879983,0.583648026
1.76514E+12,49.053,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.088,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.119,undefined,0.800048828,0.122931123,-0.337696016,0.975023985,0.139568001
1.76514E+12,49.123,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.156,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.187,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.219,undefined,0.630043983,-1.049516439,-0.267424017,0.699791968,-0.944768012
1.76514E+12,49.223,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.257,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.289,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.319,undefined,0.573375702,-0.658700585,-0.162016004,0.647087991,-0.981855989
1.76514E+12,49.35,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.37,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.412,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.419,undefined,0.743380547,-0.90296042,-0.267424017,0.779824018,-1.118495941
1.76514E+12,49.433,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.467,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.487,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.507,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.519,undefined,1.083390236,-0.512144566,-0.310368001,1.037487984,-0.392351985
1.76514E+12,49.547,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.567,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.587,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.607,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.619,undefined,0.800048828,-0.463292599,-0.426512003,0.753471971,-0.441152006
1.76514E+12,49.649,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.669,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.689,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.709,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.719,undefined,0.913385391,-1.342628241,-0.406015992,0.68612802,-0.983807981
1.76514E+12,49.746,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.767,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.787,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.807,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.819,undefined,0.346702456,-1.244924307,-0.418704003,0.225456014,-1.153631926
1.76514E+12,49.864,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.885,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.914,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.919,undefined,0.630043983,-1.293776274,-0.281088024,0.596336007,-1.007231951
1.76514E+12,49.952,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,49.982,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.014,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.019,undefined,0.233365893,-1.000664353,-0.041968003,0.256687999,-0.884256005
1.76514E+12,50.05,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.083,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.118,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.119,undefined,0.573375702,-1.000664353,-0.180559993,0.585600019,-0.902799964
1.76514E+12,50.153,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.186,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.217,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.219,undefined,0.290034175,-1.000664353,-0.184464008,0.357216001,-0.897920012
1.76514E+12,50.252,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.284,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.317,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.319,undefined,0.573375702,-0.854108453,-0.26937601,0.533872008,-0.894991994
1.76514E+12,50.392,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.412,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.419,undefined,1.196726918,-0.658700585,-0.403088003,1.126303911,-0.521184027
1.76514E+12,50.466,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.495,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.515,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,50.519,undefined,undefined,undefined,-0.340624005,1.102880001,-0.316224009
