Time,Time Reference(milisecond),Time Reference(seconds),fc1BaroValuesAltitude.distinct,fc1GpsValuesAltitude.distinct,fc1GpsValuesLongitude.distinct,fc1GpsValuesLatitude.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct,fc1LowImuValuesGyroX.distinct,fc1LowImuValuesGyroY.distinct,fc1LowImuValuesGyroZ.distinct
1.76514E+12,125562,125.56199999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125567,125.56700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125572,125.572,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125577,125.577,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125582,125.582,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125587,125.58699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125592,125.59200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125597,125.59700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125602,125.602,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125607,125.607,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125612,125.612,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125617,125.617,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125622,125.622,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125624,125.624,undefined,undefined,undefined,undefined,-0.976976037,-0.012688,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125627,125.627,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125632,125.63199999999999,undefined,undefined,undefined,undefined,-0.97892803,-0.012688,-0.00488,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125637,125.63699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125642,125.64200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125647,125.647,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125649,125.649,undefined,637.835022,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125650,125.65,undefined,undefined,undefined,undefined,-0.973071992,-0.012688,-0.00488,-0.910000026,-0.629999995,1.190000057
1.76514E+12,125652,125.652,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125657,125.657,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125662,125.66199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125667,125.667,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125672,125.672,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125677,125.67699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125682,125.68199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125687,125.68699999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125692,125.69200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125697,125.697,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125702,125.702,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125707,125.707,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125712,125.71199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125715,125.715,undefined,637.8320313,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125717,125.71700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125718,125.718,607.8097534,undefined,undefined,undefined,-0.974048018,-0.012688,-0.007808,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125722,125.72200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125726,125.726,undefined,undefined,undefined,undefined,-0.975023985,-0.010736,-0.005856,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125727,125.727,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125732,125.732,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125734,125.734,undefined,undefined,undefined,undefined,-0.975023985,-0.010736,-0.005856,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125737,125.737,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125742,125.742,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125747,125.747,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125752,125.752,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125757,125.75699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125762,125.76199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125767,125.76700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125772,125.772,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125777,125.777,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125782,125.782,undefined,637.8290405,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125783,125.78299999999999,undefined,undefined,undefined,undefined,-0.976976037,-0.00976,-0.007808,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125787,125.78699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125791,125.79100000000001,undefined,undefined,undefined,undefined,-0.976976037,-0.010736,-0.007808,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125792,125.792,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125797,125.797,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125799,125.799,undefined,undefined,undefined,undefined,-0.972096026,-0.00976,-0.003904,-0.839999974,-0.560000002,1.25999999
1.76514E+12,125802,125.80199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125807,125.80699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125812,125.81199999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125817,125.81700000000001,undefined,637.8280029,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125818,125.81800000000001,606.7677612,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125819,125.819,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.003904,-0.910000026,-0.629999995,1.190000057
1.76514E+12,125822,125.822,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125827,125.827,undefined,undefined,undefined,undefined,-0.976976037,-0.010736,-0.005856,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125832,125.832,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125837,125.83699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125842,125.84200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125847,125.84700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125852,125.852,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125857,125.857,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125862,125.862,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125866,125.86600000000001,undefined,undefined,undefined,undefined,-0.977952003,-0.00976,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125867,125.867,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125872,125.872,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125877,125.877,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125882,125.88199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125883,125.883,undefined,637.8250122,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125884,125.88399999999999,undefined,undefined,undefined,undefined,-0.976000011,-0.008784001,-0.005856,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125887,125.88699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125892,125.89200000000001,undefined,undefined,undefined,undefined,-0.977952003,-0.012688,-0.005856,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125897,125.897,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125900,125.9,undefined,undefined,undefined,undefined,-0.975023985,-0.011712,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125902,125.902,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125907,125.907,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125912,125.91199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125917,125.917,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125922,125.922,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125927,125.92699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125932,125.93199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125937,125.93699999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125942,125.94200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125947,125.947,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125949,125.949,undefined,637.8220215,-117.8119202,35.34519958,-0.972096026,-0.012688,-0.008784001,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125952,125.952,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125957,125.957,undefined,undefined,undefined,undefined,-0.974048018,-0.011712,-0.00488,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125962,125.96199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125965,125.965,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.00488,-0.980000019,-0.560000002,1.190000057
1.76514E+12,125967,125.96700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125972,125.97200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125977,125.977,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125982,125.982,undefined,637.8210449,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125983,125.98299999999999,607.2460938,undefined,undefined,undefined,-0.977952003,-0.010736,-0.007808,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125987,125.987,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
